listing_id,review,label
4770319,"Great place, good Location. JP was always very communicative and give us great tips for the area.  Also wonderful view from main window.",B
36550470,Very charming and comfortable apartment.Quiet but a stone's throw from the Place de la Nation.,C
7235572,Marie’s place was wonderful. An easy walk to the metro or the sacre coeur.,C
7141704,"Was a wonderful experience. The studio is VERY central. It was quite nice to be on a few steps Champs and VERY close to a metro which was a plus. All what you need are provided Internet, towels, equipped kitchen...ect. Sibylle was very friendly and great communicator. She gave all the needed attractions on Paris.... Perfect place to stay If I l came back to Paris I would love to rent it again.",B
22313560,Anne-Charlotte was really easy to communicate with and gave great directions and information. The flat is in a great location which is very close to the train station and a metro. The flat is really cute and is wonderfully decorated. The sofa bed is unfortunately pretty uncomfortable and loud. Overall we had a nice stay at Anne- Charlotte‘s and can recommend it.,B
1749935,"Bertrand's place was fantastic. It had everything we needed to see Paris. It's nice and clean and large enough to feel cozy in while still being affordable.  Bertrand was timely and attentive and made two Americans feel like they could explore the best that Paris had to offer.

It's a nice 20-30 minute or so walk to the Seine and all the attractions therein. I wish we would have had more time to explore the local neighborhood because it's definitely far enough away from the touristy spots that it feels like an authentic Parisian hangout. 

My one recommendation if you stay at this area is to check out Au Passage for dinner one night. I had two of the best plates in my life there in a great atmosphere. Thanks Bertrand!",B
33467662,"Sarah's apartment is a very large mezzanine apartment with plenty of natural light.
It is in a very vibrant part of town with live bands playing out in the street on the Friday and Saturday nights when I was there which may not be everyone's cup of tea. The flat is fairly quiet due to the double glazed windows. 
It has some rough edges, dishwasher not working, towel rail broken but all in all it is a well equipped, eclectically furnished apartment that I enjoyed staying at very much.",B
11559006,"Beautiful apartment, spacious and gorgeously furnished , very quiet and in a great neighborhood . And to top it all a wonderful host",C
15434585,"The area is fantastic! Lots of nearby bars and restaurants and really close to the metro. Loads of nice local food shops too, we made the most of the balcony overlooking the canal by having our breakfast out there both mornings",C
30809640,"My stay was good, thanks for host ans his helpers. If you choose this apartment, you won't have any problems)",C
9360605,"Charles' apartment is very spacious, comfortable and bright.We even took the opportunity to dance the tango for two!Being located at Gare du Nord, it is very well served to go anywhere in Paris.Even if it is a lively area, the apartment remains quiet.We were very well received by Charles who did not hesitate to show us on a map some nice corners of the neighborhood.I recommand it !",B
3036502,"Thibault's apartment is a cozy, small apartment and a great home away from home.  It was perfect for my daughter and I.  There is a very comfortable full size bed in a small bedroom and the couch folds out into another comfortable bed so we could each have our own space.  The apartment is very easy walking distance from 2 metro stations, grocery is across the street and the restaurant downstairs is very good.   The neighbor hood has all you need and we were able to explore all of Paris with great ease from this location.  HIGHLY recommended!  ",B
3626934,"Edouard was very nice and welcoming. He explained us everything we needed to know. The apartment was very nice and stylish with so many small details. The neighborhood has everything you need including shops and metro stops.

Big thanks for hosting us!",C
14079195,Samuel was great in making us settle in confortably despite our delay in arrival. He was nice enough to help us with our luggage and there was everything needed in a minimalist setting.,C
13134919,"Very nice apartment, in a nice lively neighborhood (restaurants and bars close to), close to the metro.
Yannis made us very welcome and was available and flexible.
I recommend!!",B
19686184,"RENT THIS PLACE NOW. NOW. DO NOT HESITATE. Gorgeous unit. So many beautiful touches, art, books. The layout of the place, the colors, the furniture, flawless. Amazing rain shower. Stocked kitchen and refrigerator. Great location for Montmarte, Abbesses Metro a minute away with connections to the rest of the city, tons of shops and restaurants just outside. Great restaurant rec: La Cave Gourmande. Just around the corner, charming bisto with a lovely waiter. Best beef bourguignon we've ever had. Maybe we just need to try more but this places charm put it over the top. Once again, rent this place, you won't be disappointed.",B
4537999,"A charming place in an ideal site, recommended to lonely couples or travelers.We will repeat.",C
7587442,"Super apartment and super welcome from Adrien and Cécile who gave us a lot of good deals.
The apartment is as shown and really superb.
thanks again",C
180950,"Great location! The apartment is small but fine for two people. Overall, it was a great stay!",C
23758697,"Great location
But heater was not what people in North America or Asia are are used to.
No explanation on those and I got some what scary using those. 5th floor(inFrance 0 is 1st floor) without elevator.

But clean and nice apartment to stay.

Thankyou",C
18129659,"Super accommodation, very clean.Marine is adorable.I highly recommend his apartment.",C
7268645,"I didn't meet Hélène in person but the communication was easy and she made sure that we could pick up the keys at a restaurant nearby, even until late evening. Her place was as described and shown on the pictures, a really cosy, clean and (surprisingly) calm appartment. It's just a 5 minute walk from the next metro station and therefore a perfect base to explore Paris!",C
19719617,"Super cute, clean apartement with everything you need during a short stay in this beautiful city. Check in was very easy. The metro, restaurants, bars and a supermarket are very near, nothing was missing. 
Clear recommendation! :)",B
21726168,"Stephanie's home is AWESOME. After leaving her home we thought ""we need to find a place like this in New York!"" This apartment has so much personality and is really fun to spend time in. It's a perfect place to relax after a day out. The bedroom is beautiful with the most incredible old wooden beams framing the space. 

We loved that the bathtub was tucked into a cozy corner of the bedroom. But there's also a separate shower/toilet room for those who want more privacy. The kitchen was stocked with all the important appliances, along with a great espresso machine. 

Stephanie's place is ideal for friends, couples or folks traveling alone. It's in the heart of the Marais, so as soon as you walk out the door, you're in the middle of a cool neighborhood with tons of bars, restaurants and shops.

We loved staying here and will definitely re-book when we return to Paris!",A
25444250,"Mathieu was quick to respond! The apartment was cute, clean, and in a great location.",C
22729694,"Morena has a wonderful apartment in one of the best neighborhoods of Paris. She is also kind, helpful, and responsive to all inquiries. An excellent value for one or two travelers. ",C
1810280,"A DEEP CLEAN RECOMMENDED: We started by mistaking our arrival date for a day earlier than when we actually were to arrive...Sofiane was flexible the next day by meeting with us at the planned arrival time, checking us in and making us feel welcomed into his home, offering coffee, and walking us through the layout and lighting of the room.  Know that he will stay across the hall and offer up his unit for you during your stay.  His personal items are around the unit so be aware of that as to why it is a ""private listing."" Unfortunately, after one night, we called to cancel our booking for the week.  We came to Paris for the 2015 Airbnb Open for hosts.  We knew we were taking a risk by booking with Sofiane because he has been on Airbnb for 3 years and only had 2 reviews.  We aren't sure why that is when we asked...perhaps many review would have been negative so people didn't write anything at all.  The location was perfect for the conference so we booked it. We were prepared to deal with our mild allergies of cats but when we arrived we started to smell and notice cleanliness issues with cat hair throughout this small space.  A deep cleaning of the space including the bathroom is highly recommended as well as regular vacuuming.  The biggest issue was that we notice the sheets on Sofiane's bed in the loft (you have to crawl up there, no room to stand but it is kind of romantic with the skylight) were clearly not fresh when we went to bed (a simple hard not firm mattress on the floor)...we slept despite our discomfort that night and checked out first thing in the morning after calling Airbnb to cancel.  If those things basic things such as clean sheets and a clean house (deep clean because of the cat hair) can be done, this could remain a listing in good standing. For now, we wish Sofiane the best and hope he understands these recommendations for better house-sharing behaviors of the future.  - A&C ",B
13618162,"The location of the appartment is great, close to père Lachaise, to the metro and the neighbourhood is very nice, with good restaurants and bars - a great way to escape the too busy, touristic areas in Paris and spend some evenings in the lively, but less crowded and more cosy neighbourhood. Thanks Aurélian.",C
11599217,Thomas' apartment has a very well located and is very nicely decorated.We enjoyed time at Thomas in Paris a lot and can very well recommend.,C
22543448,"Comfortable and clear apartment, decorated with great taste.Benjamin is punctual and friendly, very good stay I recommend.",B
8337591,"Nicolas was great! He gave me very detailed instructions and helped me out with whatever concerns I had during the stay (not knowing how to turn the electricity on, etc). His home was clean, complete, comfortable, and spacious! Better than the pictures depict. Would stay again here if I go back to Paris. The location is also unbeatable---i turned one corner by accident and ran into a stunning view of the Eiffel Tower.

Big luggage might be a problem though, since the elevator just goes ip to the sixth when the apartment is on the seventh. But other than that, perfect!",B
4631245,"Flat looks exactly like the pictures, in an nice neighborhood and no issues whatsoever.   ",C
10097775,"Nathalie’s place was perfect for us. Cozy, convenient, clean, quiet and well located. We also liked that it was decorated with her own taste but we could still feel at home during our stay.

Nathalie was extremely responsive, and flexible with checkin and checkout times, which made our life so much easier. She made sure that we had everything we needed and was available before and during our stay.

We highly recommend staying at her place.",B
4537999,"Housing consistent with the photos.It is very well located in Paris.5min walk from the metro.
Clean interior.WiFi is really practical too.",C
20179915,Overall a good stay,C
26283966,"My husband and I absolutely enjoyed Chloé's appartement. Great location, 10 min walk from Gare North and 3 min walk from Cadet métro station, you can go anywhere in Paris from there.
Her neighbourhood is safe surrounded with affordable shops and restaurants. We definitely recommend Chloé's place.",B
24977084,Great space. Great location. Lovely little neighborhood with lots of families and activity around. The apartment is nicely laid out with large windows that let the breeze in. So easy to walk to everything in central Paris.,C
29108950,"A small but fine apartment in a beautiful area.Tasteful furnishings, very clean, ideal for two people.We would come back at any time.
Good communication, so easy to find.",B
5668795,"The accommodation is very beautiful, modern and clean, very well located and above all the entrance to the metro is literally at the foot of the building.Very well equipped and with a very nice view of the square.The welcome was warm and friendly, the host was available and attentive;We felt with us.",B
7190589,Very central. wonderful area to stay in!,C
23594695,"Noémi’s place is perfect. It lacks nothing for a comfortable stay. While it is located in a lively neighborhood, soundproof windows make it quiet and peaceful. Restaurants, shops, Metro are all at the doorstep. I can’t imagine anyplace better!",B
5668795,"The apartment is splendid!Magnificent location and view, in the heart of Pigalle and despite that no noise during the night, very well isolated;Very pleasant welcome;Everything is clean, modern and comfortable, I highly recommend!",B
19686184,"Loved this apartment, located in a fun neighbourhood and near the metro to get around. Quick walk to the tourist heart of montmartre, but also surrounded by restaurants. Well designed and well equipped apartment with stylish furniture. Would happily stay here again",B
11118011,"I had a great time at Charlotte's place. It is exactly as described, and it is a very cosy, pleasant and quiet apartment. Communication with Charlotte was quick and easy, and even though I have not met her and her partner, the transfer of the keys was arranged smoothly. It is close to public transport, multiple metro stations and rer A and D. There are plenty of restaurants, and shops around and you can also walk to Bastille for even more. I would highly recommend this place for spending a week or weekend in Paris.",A
13246616,"The appearance completely corresponds to the photos, the description and of course also to our expectations.Above all, you must mention the room of an immense - superb area!As Quentin was on vacation himself when we arrived, a friend (very nice and responsive) welcomed us and gave us the keys.The contact with Quentin in advance was always very pleasant and informative and he also left us a word in the appearance with detailed advice from things to visit and to see in the neighborhood.In all, we can really recommend his apartment and we will surely come back!",B
4482629,"Great little apartment, was perfect for a quick stay in Paris.  Close to a tube stop and quiet at night.  Only a 15 min walk to  gare de nore station.",C
25775226,"Nice apartment, clean and newly remodeled. Was well equipped and perfect for a 4 day stay for visiting family in the Batignolles. Close to public transport but be aware that it’s on the fourth floor (5th floor American) with no elevator.",C
11784311,"Hugo’s apartment is very pleasant.Clean, well appointed, functional and at the same time charming, all in the heart of Ménilmontant, a lively and authentic neighborhood.Hugo was very available and pleasant, we recommend this rental, a good value for money.Thank you Hugo :)",B
9071245,"Virginie has planned everything to make her hosts comfortably installed.In addition, the place is strategic and allows you to move to Paris quickly.I recommend with enthusiasm.Thanks to Virginie.",B
8289268,"Amélie was a perfect host, she replied to messages within minutes and was flexible with check in/out times, and we had absolutely no problems during our stay. The apartment is in an amazing location with lots of bakeries, shops and restaurants at your doorstep. The flat itself was very clean and bigger than we expected - also don't let the fact there isn't a kitchen put you off as there is a kettle, toaster and fridge provided which is perfect if you plan on eating out anyway. Overall we couldn't recommend Amélie's apartment more, and hopefully we will be back to stay soon!",A
10264798,Great communication and tips on how to get to the apartment up front. The location is perfect in a nice neighbourhood with the metro nearby. Cecile is very welcoming and punctial. We had a good stay in this cosy apartment :),B
32278714,"A lovely apartment, conveniently located and great hosts who give lots of good restaurant recommendations.",C
6014076,"We had a fantastic stay at Elio in Montoralte.The apartment was easy to find, was great and had all the necessary facilities.The balcony was perfect for having breakfast on.Elio was very welcoming and easy to communicate with.He has made a list of recommendations of eateries, bars and attractions in Paris.We tested some of them, including a bakery and a restaurant, and both were very good.",B
13681226,"What an incredible experience in Paris! Laurent's flat was just perfect. Perfect location in our favourite Montmartre, next to multiple metros (and boulangeries!!), perfect big apartment with gorgeous decor and facilities (thanks for towels). We also really appreciated the flexible check in and out, thanks Laurent! Brilliant communication pre-trip and easy key pick up too! Just the perfect place to stay.........GO!",B
33794646,Apartment as ad.A pleasant stay in Marine's apartment (and François).Very well located 2 steps from the Gare du Nord.We were greeted by François who made us the little visit to the apartment :) The fact that there is no wifi did not bother us.And the little courtyard in the building was a little more nice.I highly recommend !!!!!,B
9071245,"Perfect stay, the apartment is very beautiful, with a magnificent view and very well placed!Virginie was available and very kind.We recommend!:)",B
16848231,The impeccable state and the quality of reception are a big positive point of our stay.Thanks a lot !,C
31203011,I highly recommend this flat. Amazing location close to all that Paris has to offer and very quiet so you can rest. Highly recommend this to anyone looking for a great escape.,B
