review,label
"A welcoming and accommodating host, an apartment conforming to the description, the metro at the foot of the building, everything is combined for a good stay",B
Pleasantly welcome and listen to him,C
Chloe x s place is beautiful comfortable and perfectly situated in the th on the same block as the metro and within walking distance of anything central Cool and thoughtfully designed with all the essentials x and a charming terrace I spent a wonderful week here for work travel and hope to return in the future Highly recommend,A
"Superb apartment, very friendly welcome, I highly recommend",B
Excellent location charming apartment and a very helpful host our stay could not have been better thank you Alice,B
Marion place was beautiful spacious and clean place Very good location near everything Marion and her husband are very cute couple polite and respectful I would stay at her apartment again and highly recommended,B
Had a wonderful stay in this great appartement in Montmartre I made a mistake in the booking date and fortunately Antoine was so nice to help me out The appartement looks new fresh and trendy Definitely gonna come back this year Thanks Antoine,B
Everything was great Simon takes good care of his apartment and it is just like the photos I especially liked the coffee maker and the quiet inner courtyard setting there is no street noise location is great for exploring Paris both with walking and the metro access nearby,B
The apartment is very well located and cozy Katia and Sebastien were there to welcome us and they were very friendly and warm The neighboutghood is really lively but the apartment is very calm and silent,B
An A location and beautifully decorated house Not so nice is the upstairs neighbor with little kids running around when your feeling romantic But after o x clock it x s okay,C
Apartment am nag with great taste,C
Nice apartment in a great location We had a personalized checkin note and the communication was very easy and clear Spacious apartment for a couple with or without kids Neighborhood is cool with easy access to metro restaurants bars grocery stores etc I highly recommend this place,B
very good place to stay closed to station mart bakery,C
Communication and check in with Gaelle was great she was thorough in giving us instructions for her apartment and patient with our fluctuating arrival time The place is small but is cosy for two people It is heavily decorated with interesting art and nice color schemes there is not much counter space to put your things although Gaelle made space in her closets for clothes and such The bed is comfortable the internet is fast The apartment appears clean on the surface but actually it is not so clean dirty carpet in the living room and in the kitchen dirty shelves drawers dishes and cutlery with spots of food dingy pots and pans they were rusty I spent almost two hours cleaning on the first day plus had to clean the vacuum cleaner first so that I could use it We are not at all clean freaks by the way But as we were there for days I was expecting to be able to cook some meals but the state of the kitchen made this very unappealing It was starting to get cold outside and unfortunately the heater was not working so the apartment got quite cold on some nights The towel heater in the bathroom works but is not enough to heat the whole place It was nice to have a clothes washer but be aware it takes a long time it seems to be an older model Location is great Very close to bus which brings you directly to Gare du Nord perfect for Charles de Gaulle airport connections Also the metro Jourdain is a minute walk away Two beautiful parks at your fingertips Buttes Chaumont and Belleville its a great place to be Also there is a small grocery store opposite the apartment very handy Having an elevator is a plus and it was an amazingly quiet one too couldn t hear it at all even though is it right outside of the apartment Being on the second floor means it is noisy from the street traffic but that dies down from around midnight to am All in all we had a good stay but were dismayed by the state of the cleanliness in the kitchen Not the best value in our opinion,A
Claire was very helpful and she responded to every single question immediately She is really sweet The place is very nice clean lots of storage for your clothes The neighborhood is just great The apartment windows face the interior court so it is quiet like in a country side however in the block you can find places from the fanciest and a very nice vegetarian place to the cheapest and coolest you can find in Paris Nice min walk to Galeries Lafayette different metro stations are very close bio grocery store min walk and a Carrefour on the corner of the street opened till pm rare thing in Paris I come to Paris several times a year for my studies so will definitely book this place for my next stay,A
"Very clean and very bright apartment close to the metro, well equipped",C
Lovely and beautifully decorated appartment in the heart of the Marais district Surrounded by all kind of stores restaurants and caf s that you might need Marietta is a greta host and offers a tidy and cosy appartment as well as easy and fast communication We come back,A
A great apartment at a very convenient location Highly recommended Apartment is very clean cosy and very spacious Communication with Jordan was smooth,B
Joli Studio is a mirror of what you are seeing on pictures The apartment is so bright warm and comfortable Also the location is perfect you can find restaurants supermarkets and of course the metro station I have no complaints I d definitely recommend this apartment On the other hand Mickael is really nice funny and responsible Thanks a lot your apartment felt like a home to me while I was in Paris,A
"The beautiful apartment, very clean, has absolutely everything you need. There are train lines nearby, a few minutes walk away and a bus stop in front of the building. The hosts are very kind and helpful. Everything is perfect.",B
"Caroline's apartment is located close to various supermarket shops opposite the bakery. Although a little far from the Parisian tourist centers, it is located in a quiet area which allows you to rest well and it is well served by the metro and buses In addition the building is very beautiful and the studio has a view of the clean and nice internal courtyard We have not known Caroline personally but she was very responsive to our messages and provided a welcome for us She welcomed us left her apartment very clean Paris guides products for breakfast In short an excellent welcome We warmly thank Caroline for her kindness and hope to be able to stay with her again soon",B
nice place to stay in Paris highly recommend,C
The pictures and descriptions are true to text Traveling through Paris this area was our absolute favorite We fell in love with the Montmartre area Walking around and getting lost in that area was the best decision my husband and I made But most notable we had such a great interaction with Ugo pre travel while we were there and after we left If you haven x t already hit him up with recs You won x t be disappointed,B
Olimpia is an incredible host From the minute I made contact considering the rental her communication has been prompt detailed and filled with insider tips about the wonderful city of Paris Her apartment is clean very centrally located with a view that s unreal Her apartment was my home away from home for days which made the entire trip so enjoyable I even met her at her own unit on the same floor where she showed me the magical view of the city at night I am so lucky to have found this place to call home for my trip,A
We had an awesome time in Paris at Arthurs The room was exactly as described in a great location min walk from the eiffel tower and right outside metro stations Getting to the apartment from the airport was also super easy The kitchen was equipped with all the essentials more the shower was great pressure and temperature and the bed was extremely comfortable We were very happy One of our best airbnb experiences yet Thanks Arthur,B
"The apartment is magnificent, spacious, bright design Jeanne is a very helpful person, truly the best Airbnb",A
I recommend merci S bastien,C
The location is fantastic Nice and quiet in the evening for sleeping Located on rd floor so steep wraparound sets of stairs No problem for us but may be a problem if you are elderly or have mobility issues Nice strong handrails are old but good Stairwell and entrance are old and under repair in places Coming home when dark you need to turn on lights which are on timers Loved our week at Victoria x s Great location We could walk anywhere from here To the louvre in min or Champs Elys es in Grocery pharmacie cafes etc are all within a block or block radius Cute little apartment with many modern upgrades Loved the Nespresso machine Merci beaucoup,B
Interesting apartment close to the practical and correct metro Jean Philippe is also very nice,C
The Place was beautiful and perfect size for people It was in a nice quiet neighborhood that is central to all of Paris The bathroom is kind of small but from my experience visiting Paris in the past almost all bathrooms are on the smaller side That being said the bathroom still have everything we needed in it and was beautifully decorated I would definitely stay again,A
Well situated and within walking distance to everything I wanted to do and close proximity to the metro for things further afield The space is beautifully decorated the beds were comfortable Thank you Fr d rique,C
Olimpia s place is in a great location with a great view At first it seems small but I ve come to realize this is typical of Paris apartments She did not misrepresent its size or anything in my opinion She was very welcoming gracious kind and professional On our last night we noticed a leak from the shower I notified her and informed her I was stepping out and I didn t mind if someone repaired it while we were out She had someone repair it almost immediately and when I returned there was no sign anyone had entered besides the fast repair It should be noted that the washer and dryer are not located in the unit but that is not a problem There are locked doors to enter the apartment and I placed my laundry in a bag between the doors at her suggestion When I returned they were in the same spot washed dried and neatly folded Thank you Olimpia,A
Iv booked a weekend surprise for my girlfriend s birthday and we found Heloise appartment it is indeed very close near the Eifeltower metro and all the other shops which was perfect The housr was very clean on a good central location and all you need for a weekend of Paris The host is very nice and she responds quickly Since we came by bus we arrived earlier and checking in earlier was no problem Thank you for your hospitality and till next time Heloise We will come back for sure,A
Super nice host and great personal apartment not like any other ikea furniture type of places Recommended,C
We stayed at Antoine s place for nights this summer The apartment is super pleasant on the th floor in a nice Parisian building with elevator The neighborhood is great with many shops bars and restaurant at direct proximity The host was extremely responsive check in was really smooth as someone was there to give us the keys and explain everything to us The place is exactly as described in the pictures The only small thing is that the internet turned out to be unreliable but the host was in the process of fixing that and accommodated us with a wifi G dongle as we were staying there I recommend staying at Antoine if you are visiting Paris,A
The apartment was located in an extremely convenient location near two different metro lines one immediately in front of the apartment The place was very quiet with a balcony overlooking a serene garden out back Botanical gardens Roland Garros Bois Boulogne are all within easy walking distance Several good restaurants and grocery stores nearby I d highly recommend for anyone who wants a relaxing stay in Paris,B
Jeremy was a great host and provided us with a warm welcome and was very accommodating Jeremy x s Place was very minimalist with only the bare necessities available to guests I took off one star for a couple of reasons the bathroom door does not close all the way so privacy was an issue for us Also the photos showed a television in the bedroom that was not there for our visit There were a few small things that could have improved the stay but overall a great experience in a very quaint and lovely part of Paris,B
Our stay at Clemence s place was perfect The apartment was clean spacious and beautiful The kitchen fully stocked bathroom very nice and clean amazing shower and bedroom very comfortable Clemence was an excellent host She gave great recommendations for nearby restaurants cafes and even for a salon for a haircut She was very easy to communicate with Excellent value This was the best air bnb I ve ever booked So pleased I would highly recommend,A
We really loved our stay when visiting Paris The apartment is close to lots of bars and restaurants along the canal as well as a min walk to the closest metro We will be recommending this place to family and friends when they look to travel to Paris thank you for making our stay so enjoyable,B
We went to Paris for a weekend with our two kids and this apartment was perfect for us cozy and lovely Great location close to subways stations buses and the Eiffel Tower just blocks away Our hosts truly make us felt at home Communication with them was easy and nice,B
H l ne is a super host of the little touches for travelers the sweetness of her apartment everything was perfect Plus the building is literally at the foot of the metro station Go there without hesitation Thanks again H l ne and soon,B
A well located rental accessible Metro and bus with easy access,C
We didn t meet Samuel by himself but he send us a friend to open the door and to us informations about the apartment and the neighborhood A very nice person Thanks To communicate with Samuel was very easy and uncomplicated The apartment is really nice bright and clean similar to the pictures And very very silent in the night although it is located near the center All around you will find everything you need in a walking distance as well the tourist attractions Perfect for a nice trip to Paris,A
Chloe's apartment is a pretty cozy little Parisian nest you will find everything you need there it is on the second floor and easy to assemble I had a very good day and there was everything you needed l x interior to feel very comfortable,B
Great location,C
I have stayed at many AirBnB places and I can say Ugo is by far the best accommodating host He is generous quick to respond always on site to help flexible and a great hospitable host I recommend anyone to book Hugo x s place It x s in a great location within walking distance to many great shops and restaurants in Montmartre and right across the street from a big supermarket for any last minute necessities you x ll need It was cold in Paris during my stay but Hugo brought an extra heater for me From check in to check out he was a fantastic host and I could not be any less satisfied with y stay Thanks again Ugo,A
I wanted somewhere classy for a second honeymoon This place delivered We went during a heat wave in July but the apartment stayed cool just by opening the windows The mattress was very comfortable the neighbors quiet and the Metro only minutes away,B
A very beautiful apartment perfectly located Helie is very accommodating and accessible,B
Very pleasant stay the apartment is very well located close to the metro Sentier and shops Apartment quiet clean bright comfortable bed I recommend it without hesitation,B
despite some problems we found with the apartment at our arrival milie was very careful and attentive and managed it very well the apartment is superbly located right in front of buttes chaumont park with all services and shops around but because it is in a corner it is also a bit noisy at the end all balanced we had a great stay,B
A lovely stay indeed I stayed here for days and the apartment is a minutes walk to Pt De Clignancourt Metro A perfect location as it is near to transportation hub The apartment has everything elevator small can only fit two person sofa bed kitchen with utensils washing machine a bit confusing on how to use it without instructions but managed on using it the second time trying Communications with Sophia is amazing she assist me on the instructions of checking in Neighbourhood wise it is very close to school area bus stop and metro at daytime it is relatively safe at night time it can be a bit intimidating But we never had any problem throughout the stay Oh yes forgot one thing you get the view of Sacre Coeur Montmarte It is beautiful If you re looking for a decent stay and on a budget I would definitely recommend Sophia s apartment Thanks Sophia,A
Perfect apartment in a great neighborhood. Friendly and accommodating hosts. Very good deal.,C
I would give this place and Helene stars and more The place is so chic and the location is perfect You step out of the building and the metro is right there in the front We were so thankful for Helene because she answered our prayers when we were looking for a place to book at the last minute She was very nice and answered all of our questions Her place is how I pictured living in Paris would be,A
Me and my daughter have lived in Julia and Max's apartment in the middle of Montmarte Very charming apartment on Sal where there is peace and you can relax after a hectic day in Paris Really good shopping opportunities just below and metro around the corner There are very quick responses when you ask and it's clear Julia and Max do everything to make our stay a good one We recommend staying here so uncomplicated,A
I had a superb stay in Charlotte's apartment It is very nicely decorated and bright The neighborhood is very pleasant and lively Thank you Charlotte I would have loved to be able to go back at the beginning of July Next time It was a real pleasure P S Special mention for the baker,B
???????,C
Great location cosy place clean All you need to enjoy Paris,B
Charming little studio well located clean good value for money with an adorable cat I recommend,B
Cozy and very pleasant apartment Magali is a very helpful and available host The location is perfect for walks along the canal,B
Caroline x s apartment is in a great location easy to get everywhere and is a lovely space to stay in,C
it x s in a safe quiet neighborhood but also close to happening places very near the metro the space itself is beautiful the bathroom a bit small but only because of all the plants around which makes it IG worthy the bedroom and living room are massive for paris i x ve been told the kitchen has everything you need too the only setback really is the trek up flights of stairs to the unit it x s okay to leave and go home but not repeatedly also it would be okay if the guest is fit which sadly i am not johanna is very accommodating quick to respond although we did not meet she saw to it that everything was taken care of the building manager maria a sweet lady was also very accommodating i really had a wonderful stay in this apt,B
Adrians apartment was very clean and welcoming It was in a great central location and you could walk to just about anywhere in Paris But Paris is a big city so take the metro We could not have asked for a better place to stay It was a very small cosy parisian loft apartment We truly enjoyed our stay and Adrian is a very helpful and friendly guide to the not so touristed parts of Paris The real Paris There is one minor thing It s on the th floor and no elevator so pack light I loved the stairs It forced me to exercise every day ergo I could eat more cake It was awesome I Liked it,B
The apartament is in a very nice area of Paris in a old private parisian building It is very bright and welcoming and perfect for your trip in Paris for long or short term The host is helping u with everything u need and welcoming you in his cosy apartament All amenities are available for your confort in the apartament I highly recomand,A
Ahn was very thoughtful and always available for us the house was charming super clean and close to the subway station we loved our stay there and recommend it to anyone who is visiting Paris Ahn s house is definitely a good choice,A
"The owner was very welcoming and the apartment was very pleasant in a beautiful Haussmanian building Close to the metro and shopping streets, a sure value",B
Lucie x s place is very cosy with everything you need You are close to shops and restaurants etc and Lucie is very good at communication I would recommend staying here if you are in Paris,B
Elizabeth s apartment is a great little apartment We really enjoyed staying there The kitchen is very well stocked and great for cooking instead of going out Everything was very clean and the apartment is done up to high standards It s in a good neighberhood mins walk form the nearest metro Only minus point is that it s not suitable for people over meters tall Elizabeth is very fast and thourough in her communication All in all we had a wonderfuk stay and would recommend the apartment to other people,A
Very nice and cozy flat just beneath Sacr Coeur My girlfriend had a very good time in Paris and just a few steps away from the M tro The hoss were very nice and always with a reachable by phone and very helpful Thank you very much Marion and Max,B
Chloe s place was great Clean high ceilings well decorated lots of light good location responsive host,B
Loved the location on Rue Lepic a street that has everything you could need just steps away Quiet at night because even though the building faces an active street the apartment faces toward a very quiet side street Quick walk up to Sacre Coeur Steps away from the Blanche metro stop to head all over the city Provided a very comfortable home away from home for our day stay,B
Very good apartment if you want to spend a few days in a lively area of ​​Paris Bruno and Chris are super nice and their apartment is top notch,C
Great hosts polite and responsive provided lots of resources to help visitors Comfortable with great view,B
Nicolas is an amazing host who is very willing to help and ensure his guests have a nice comfortable stay Everything we need are available umbrella too Its a cosy place and spacious for central Paris I hope next time can stay here again Thanks so much Nicolas for everything,B
I made a last minute reservation and Adrien did his best to accommodate me with regards to the keys which was great The apartment is located on the th floor which is a bit of a workout but well worth the effort once you get up there as it is typical Parisien and very cosy The place was clean and had everything you need like a French Press coffee pot I met Adrien at his workplace closeby to drop off the keys which was fine since I needed to leave in the middle of the day and I did book so short notice All in all a great experience,B
The directions to the home were easy to follow and once I made my way up the storey walk up very common in Paris I was mesmerised by the beauty cleanliness and space rare for Paris of the apartment The guests before me had broken the shower but was temporarily fixed for my convenience when it broke again during my stay it was quickly fixed so it wasn x t a problem Jean Baptiste had given me a list of places to see in the neighbourhood and I was very grateful as the places he suggested were perfect The apartment is quiet beautifully decorated and my only regret is I wasn x t ever home long enough to fully enjoy the space If only I could live in Jean Baptiste x s apartment it x s that nice,A
Very comfortable and cozy apartment in a nice location Claudia was fast at communicating and her home is clean and peaceful,B
Hannah is amazing and the place is great I do recommend her Hopefully we will come back,B
avoid non-existent cleaning General dirt Bins not emptied with tampax Basic furniture and in the process of being destroyed No sheets or towels available on arrival of travelers Bed and bathroom linen spinning in the washing machine So unavailable for the evening and the condition of rags for the next day Lamps but no functional bulbs Entrance door at least not secure lock not working and humorous note of the locksmith's address outside the door x So immediate temptation to turn back and to go to sleep in the hotel Should not be able to receive visitors Scandalous,B
Olimpia was an extremely welcoming and gracious host for our first trip to Paris She provided very useful information including there is a fixed price for taxis from the airport which helped us avoid a scam trying to charge more than double to unsuspecting tourists The apartment was extremely clean and exactly as described Across the street from the Louvre and just about every major site is walkable If walking is not your thing there are many public transport options close by or ubers taxis in abundance Street can be a little noisy during peak hours but with windows closed you can barely hear anything There is A C available but thankfully we didn t have to use Small and functional kitchenette stocked with tea and coffee utensils etc is also a bonus Elevator in building so no need to worry about stairs Perfect place for people Book it and you won t regret it,A
Laura s place is in a fantastic location could walk around the area for ages Comfortable bed and good kitchen,C
We stayed for nights The apartment has nice location with metro close by and good neighborhood There was only some noise from the boulevard bellow the building The apartment was nice and we could check in early and check out late,C
Sadra is a very friendly host and responds to messages very promptly Her home is warmly decorated with lots of touches in the right places and a sense of life If there is a chance I will come to live again In the past two days the house has some small water leaks from her neighbors and I believe the problem will be solved soon,B
My husband and I loved staying at Camille x s place beautiful and spacious with a great balcony We loved how close it was to the metro and greats bars restaurants as well We can definitely see ourselves visiting again,B
"Hello, I thought the time in the apartment was great and I felt very comfortable. Everything worked perfectly at check in and everything important was explained to me in the chat and I always got a quick answer. The location of the apartment was good because I had direct access to a metro station. In general, I was able to have a wonderful vacation in Paris when I lived in the apartment. Dear Greetings Vivien",B
The apartment was wonderful and look exactly like it did in the photos The location was great as well as it is near a few subway stations The house was very clean as well Only the bathroom is slightly clogged but it was still a wonderful stay overall I would definitely come and stay here again,B
Great location,C
Very nice small studio Everything as told Easy to find and great location D Even i didnt meet Marie she was great and she made me feel she was there for anything we need and ready to help I recommend it,A
Fantastic place to stay Nathalie was very prompt with all communications and kindly arranged for her mother to let us in as we arrived at a time Nathalie could not meet us Nathalie left helpful written instruction for us and fantastic recommendations of restaurants and bars in the area Could not fault this place it is as beautiful as it shows in the pics And being off the street with a locked gate makes it feel very safe Would highly recommend,B
"Everything is excellent, very attentive, everything just like the photo. The only detail is the entrance to the building, which is a little old but they are remodeling it. The comfortable bed is ideal for stays of a few days.",B
Great location beautiful apartment Will definitely stay here again,B
We had a great trip to Paris and martins flat was perfect for what we needed Close to the subways and easy walking distance to many restaurants shops and landmarks He was very easy to reach and extremely helpful in answering any and all of my questions Would recommend,B
It was an absolute pleasure to stay at Natalias place Its only minutes walk from Gare Du Nord if you are arriving there We arrived late at night and had no problems finding it or accessing the address which is in a courtyard behind the main street Natalias place is wonderfully eclectic She is an artist philosopher and film maker according to her book collection I was there with my daughter for her birthday and she thought it was wonderful to stay in an apartment that someone actually lives in rather than a rental or a hotel It has a beautiful patio area in which you can have breakfast if the weather is good Natalias place has everything you need for a stay in Paris and there are supermarkets and cafes very close as well as easy access to the Metro system for exploring Paris I would recommend Natalias place to anyone who is visiting Paris her commmunication in setting up the booking was really good and one of her family members was there to let us in when we arrived which was really nice Many thanks Natalia,A
I had a wonderful stay at Alessandra s place Easy check in easy check out Alessandra was very helpful If you want to get the real Parisian experience this is it the studio is ideally located close to several subway stations in a lively neighborhood in central Paris The place itself offers a calm respite after a busy day outside It s got a great atmosphere and felt instantly like home Bonus points the inner courtyard is super cute with lots of plants and a few seats to take a break outside read a book and pet the local cats,B
Messa s location is ideal Close to metro stations bus lines lots of restaurants and stores and the Airbnb is in a quiet apartment building Definitely felt secure content and peaceful Our family of three two adults one baby just fit with the baby s travel crib set up in the kitchen so we could close the door between the kitchen and bedroom for some privacy Highly recommend this neighborhood and this Airbnb would be great for a couple or solo traveler,B
Fabrice x s place is wonderful The location is super convenient min walk to the metro and in a diverse and dynamic neighborhood Being on the top floor the flat is absolutely quiet and peaceful providing a perfect respite after time out and about in the city It x s quite spacious by Paris standards and very comfortable And the view of Sacre Coeur out of all the windows can x t be beat what a sight to wake up to Fabrice was the perfect host accommodating flexible friendly and communicative He proactively checked in multiple times to make sure I was comfortable Just know that the kitchen area is rather small if you intend to cook and the stairs are real The host graciously helped me with my luggage,A
It was our first time in Paris Being familiar with Paris history I was looking for to find a place that would be located at walkable distance to the most attractions Mallory s apartment was a perfect choice Right in the heart of the ile de la cite We lived like Parisians In the morning I would walk to the nearest boulongerie buy baguette and enjoy the area and fresh breeze from the Seine river Mallory and Clara have made all their best to facilitate our stay at the place We value that most,A
"Beautiful, functional and bright apartment, I recommend",C
A beautiful apartment Very close to the metro station which did not prevent us from getting around as we pleased It has a very nice view,C
"The apartment was very beautiful, comfortable and well located, Alexandre and his mother, who gave us the keys and introduced us to the place, were very attentive and available. We had a great stay in Paris",B
???????,C
We had an amazing time at In s and J r mie s place They were away but In s mother met us and she was so lovely and accommodating The neighbourhood is great minute walk from my favourite parts of le marais and so close to the seine as well as being surrounded by metro stops The Apartment was really homely and cosy and their little cat was cute and not a problem to deal with also very friendly with strangers and I m not a cat person All the neighbours we met were really friendly as well which always makes you feel safe There were cute little love heart shaped notes around the apartment too with details on how to use things etc Love that touch I would defiantly recommend these hosts for users going to Paris Merci Beaucoup In s et J r mie,B
Had a great time Johanna was a lovely host Some things were broken from the prior guests which were a bit frustrating Also cleanliness could be improved Altogether we had a lovely stay communication and support were perfect with Johanna Location is central and if you re more than one person I would definitely recommend to go by uber or bolt car sharing apps from the airport to the place it s faster and cheaper Supermarkets pharmacies restaurants all nearby and if you want to explore the city there are also e scooters you can use to navigate around Thanks again Johanna,B
Incredible location right on the island where Notre Dame is It s central to everything especially the public transit to take you anywhere you need to go,C
Apparently very well located Extremely quiet and very comfortable Some details indicated Adrien We recommend without restrictions,B
We ve had a great time staying at Fiona s place The appartment is beautiful and Fiona is very friendly and helpful The neighbourhood is also really nice with a lot of good restaurants We will definitely stay there again next time in Paris,A
Anne Charlotte x s place is quiet and beautifully decorated It is very cosy The bed does squeak but it didn x t bother us,B
Great place Has everything you need in the apartment and just downstairs are restaurants and grocery and pharmacy and bakeries I will stay here again next time in Paris,B
We would definitely recommend this apartment for anyone travelling to Paris for vacation on a short trip or a more extended stay The apartment was in a perfect location very quiet at night and the pull out mattress was very comfortable The windows were new bright and clean Shower had great water pressure Everything you need,B
Studio very well located in a quiet area with different shops,C
we recommend this accommodation with a quiet room,C
"The apartment is very nice, clean, well equipped, well located in a quiet interior courtyard. We enjoyed the lively and typical neighborhood of Paris. In short, everything you need to have a great stay in the capital Thank you",B
overstimulated by street urchins selling x trinkets stay at juliens awesome neighborhood for authentic local experience great shopping even better restaurants and beautiful sites within easy walking distance stayed with at a few airbnbs on this trip and julien was the only one who stocked a little grub for us in case of emergency comfortable bed and awesome stereo system to listen to jacques brel all night cinq etoiles,B
A super comfortable and well equipped apartment Very warm with lots of character Margot was very pleasant and responsive during our various exchanges The apartment is ideally located close to transport and all the shops Ultra practical You can there go with your eyes closed We will not hesitate to stay there again if the opportunity presents itself,A
Best accommodation we have had in Paris Finally an apartment really inhabited by real people as should always be the case on Airbnb Everything was clean the bedding is great the location is impeccable and quiet because in a well-hidden courtyard We will come back,A
"Very nice apartment, well located and tastefully decorated, Milien was very available for our arrival. Thank you",C
Juliettes Apartment is outstanding very clean and brand new Loved staying there only minute walk to the Eiffel Tower and bus and Metro Stop just around the corner If you planning a trip to Paris definitely stay there,B
Very well located spacious apartment for Paris,C
Tom is absolutely nice helpful and easy to communicate Apartment is tiny but cute and nice Location is great Thank you for wine and great restaurants tips,B
"Florence is a truly attentive host. Despite a last minute reservation, she and her friend took care of everything so that our stay went as smoothly as possible. Always very available. Thank you for allowing us to have a great weekend on Paris And hello Charlie",B
Juliette s place is in a great location It s clean and looks like the pictures It is right around the corner to the Latin quarter and Notre Dame The only small hiccup we had was receiving the wrong code to get into the flat delaying our entry for an hour or two I would recommend this place to friends,B
Beautiful little apartment in an amazing location right off Canal St Martin No AC in the summer FYI so it can get a bit hot but open the windows and there is nice breeze Highly recommended,B
Very cosy charismatic small place Even though it x s only one room because of the bunk bed it x s was plenty space for two x the bed is very nice had a squeaky but very relaxing sleep Could be a bit cleaner but nothing too bad There are nice bakery x s in walking distance Supermarket Bars and restraints are close by too I would absolutely come back the area Belleville is very nice and has a great connection by metro or foot Thank you Emilien,B
We loved our stay at this Airbnb The host Fabrice met with us to show us how to enter and use all amenities He even rescheduled around our hectic schedule due to one of our trains being cancelled at the last minute Extremely welcoming and friendly The view is amazing photos really do not do it justice and the apartment is clean and as described with everything you need Prior to booking be aware of the flight of stairs up to the apartment Luckily we knew ahead of time and packed lightly but I can see it being a bother with a lot of heavy luggage Overall for us,A
This is the perfect apartment for a city trip The location of Jerome s place is fantastic and very close to all of Paris main attractions We loved that the area have shopping stores restaurants and supermarket around the corner where you can get anything you might need during your stay Most listings we saw didn t have a full kitchen so we appreciated that this one did plus a washing machine which was a lifesaver The apartment is located on a quiet side street but it s possible to walk to the mayor landmarks with in minutes walking distance They provide a map of the surrounding areas and recommendations on things to do There is a nice courtyard that isn t mentioned in the listing with a amazing history to tell We loved the small details like free drinks in the fridge on arrival The WiFi is strong so my husband could do his Zoom calls without any issues I d highly recommend staying with such a friendly and thoughtful host,A
A stylish apartment in the heart of Paris Justine is a wonderful host and person offering useful tips for a wonderful stay,A
Excellent service very well located near the Champs lys es,C
Laura was an amazing host She was very accommodating from the moment we booked the reservation Our train arrived late into Paris and she was happy to meet us to show us around and give us the key well into the night The apartment was just as pictured It was in a very nice safe building and had a lift to get our luggage in easily The location was superb Just steps from the Saint Lazare train station made taking public transportation both around the city and out for a day trip to Giverny very seamless I would absolutely recommend this apartment and Laura as a host I hope I have the chance to be a repeat guest,A
Sybille was very accommodating in handing over the keys and this was very appreciable The apartment is ideally located a few minutes walk from Bastille It is very bright and pleasant especially the living room A bar is located right opposite but we were not bothered by the noise and the neighborhood is very lively,B
Edouard was really nice the apartament is as described in the pictures close to public trasnport The only problem we had which was unfortunate was the bed condition and the pilows While we thought it was a mattress problem it actually was the bed itself that was broken and we found it very difficult to find a position to sleep We did not sleep well for the four nights we were there and that hurts anyone after a really long flight I told Edouard about it and he apologized and said he would fix it for next time unfortunately it is a lot of money spent for nights of not sleeping well As our first experience in airbnb i had higher expectations,B
"It was an excellent weekend that we spent and Jean Philippe's apartment had something to do with it. Ideally located and very well laid out, we felt really at home with Jean Philippe even if we weren't able to meet him for questions of time slots arranged so that everything went well Very pleasant I recommend it to you",B
"Beautiful, quiet and well-equipped apartment close to all amenities We had a very good stay",B
This is a cute colorful comfortable and convenient apartment in the heart of Paris If you re looking for sterile elegance look elsewhere but if you want to live like a young Parisian for a weekend this is your spot,A
Thank you Anne Lise for trusting us and being so accommodating The apartment is comfortable and above all well located I recommend it without hesitation,B
Such a great location Would say if you need a place where you can see the most of the city that would definitely be it Spacious and clean too,B
Apartment conforms to the description Thanks again,C
Ben was a great host Great and safe neighborhood in close proximity to many shops and restaurants,C
"In the absence of Marcelline, our arrival we were welcomed by the owner of the restaurant located at the bottom of the building. The latter took the time to wait for us after the closing of his restaurant because we were late. We really appreciated it. this gesture Subsequently Marcelline made sure that we did not lack anything Apartment very well located not from the metro and Gare de Lyon",B
Great location and views Very nice place with a nice book of recommendations and much recommend,B
As part of a professional trip my stay at Lo is one of my best Airbnb experiences,B
Very nice room well connected to public transport I recommend it to everyone who visit Paris,B
Exactly like the description Communication and logistics were excellent Location is great Definitely on my would go again list,B
It was a pleasure staying at Antoine s apartment Everything was clean and comfortable and I loved the spacious open concept idea of the kitchen and seating area The metro was literally min away and the location is one of the best in Paris for delicious restaurants I would definitely suggest this location to anyone looking for a great place to stay in Paris,A
Nice and cozy place to have a sleep which I have done since during the day I have been away,C
Charming apartment close to Nation,C
Thibault s flat is an amazing value for anyone who enjoys cozy spaces in the heart of Paris He has clearly thought through the needs of all of his guests in having all the standard items one would expect in a hotel and more The views from the windows were amazing and the place excellent for the three days we stayed It was also nice to be close to major transit options but not smack dab in the middle of all the tourist attractions Direct connections to Charles de Gaulle made it super easy to fly home in value ease cleanliness and hospitality,A
Very warm welcome even if we were unable to meet. Very attentive to your needs. Ideally located and very pleasant accommodation Antonia,B
Claudine x s and Nikolas x s place is spacious and the location is very great It x s a hip area with access to everything such as public transportation restaurants supermarkets etc The communications with them was very good too There was a problem in the house they were responsive and tried to fix right away,B
We absolutely LOVED our stay in Katia x s apartment It was such a terrific location close to literally everywhere you need to be We got in earlier than anticipated and Katia was so helpful when it came to checking in early considering it was at the last moment She helped us with any questions we had and was extremely quick to respond Would stay here again and again,A
I stayed days at Charlotte s place and I had a great time Charlotte was away during my stay but she managed to make me feel very welcome anyway The room is spacious and the bed comfortable the whole apartment is very convenient and tastefully decorated I felt really at home there The location is good I definitely recommend staying at Charlotte s place,B
